reviewId,userName,content,score,appVersion
1c77d81a-759b-4e04-9206-d065f544aa1d,Dead Reaper,"game toàn hack, trẻ trâu, toxic kém văn minh",1,1.53.1.3
6dffd6b1-8ed7-48e0-87ef-88c5741327f8,Phúc Nguyên,jnbbawA,3,1.53.1.3
a0ca9b5e-15c5-41f1-925e-ca60b1f71591,ngoc bui,game không chơi được trên giả lập nữa !!,1,1.52.1.5
b816c2e2-3db7-4af7-b7b0-a78c51d5954b,L AvyH (Nie),Game Iồn,1,1.53.1.3
443239f1-a29a-4854-9676-e43279226cee,Tấn Nguyễn,"Game hay,vui chơi để giải trí",5,
70bed089-ee34-43de-8b13-31432fb25f23,Châu Trần Lê Minh,lỗi chiêu Bijan sao c3 lại cấm dùng.,1,1.53.1.3
728b3722-57cb-45e3-9d12-b721621cd228,Yen Hoang,game như lllll cho 5 sao,5,1.52.1.5
09636362-a263-4444-b800-a39b5bf3a6cc,ᴅᴀɴ,Game có nhiều người chơi cũng vui. Tuy nhiên sao lại ghép với những người không cùng bậc hạng vậy ?,1,1.39.1.3
17892538-9803-4881-a8ff-83ed827b0f1a,Yên Khổng,ok,5,1.51.1.2
de76fe9c-af54-4c18-a2f6-bf4f260d6613,Phu Vanphu,This game is so fun,5,1.52.1.5
e6b86014-c021-424d-8730-221ee48c4b1c,Trung Kiên Lê,"lag quá ko chơi đc, vào trận toàn trẻ trâu",1,
0ec1fb66-973f-497b-91c1-4cc528804c21,Phúc An Đỗ,"Tướng buff k đều, lag, nhiều hack",1,
cd730690-4725-47d6-83d0-0d464c8a3bcf,trung ly,Làm xong sự kiện không gửi trang phục lừa đảo,1,1.53.1.3
36c18e7e-b0ca-4d36-8f7e-70c4a196a045,enzo enzo,verry good,5,
adb135a3-ee37-4319-a74c-7d6d02152ccb,Minh Tuấn Đinh,i like,5,1.53.1.3
994e02a7-a644-43b5-ba05-942be4df32c7,KE TOAN DICH VU,Game rác laggg cực mặc dù mạng full cục,1,1.53.1.3
e09de59f-3209-4b8e-bd45-f3f435c8d697,Khánh Ngô,"Garena làm ăn ngu như con bò, phá game thì tố cáo không được, map 33 thì toàn afk với phá chế độ tố cáo thì ngu. Đang chơi thằng bạn đăng nhập vào lại mất 20 uy tín. Hài vãi ra",1,
f6b9f88e-66fd-447f-9208-fdd79608b989,Phương Nguyễn,top 1 bright vn,5,1.52.1.5
ebc9a350-c842-425f-b228-c3ecfc3c6afe,Crush Đã Có Ny,"Hiệu ứng bớt tùm lum mà giá trên trời, *** mẹ m chứ ngáo giá",1,1.53.1.3
9f5b0bca-b7bb-4d87-b1a5-56334b704c54,Dũng Đinh,Dcuuu tk l garena ghép trận như l tố cáo 1-10 dellll trừ ut thì tạo ta phần tcao để làm m gì,1,1.49.1.3
b1470273-f8d7-45d8-93d8-3c4dcfa2f951,Minh Đặng,chán thực sự,1,1.53.1.3
48fbb44d-e3e6-495e-a5b5-e8d0960a8e44,Long Nguyễn,game nhu cat,5,1.41.1.9
47785323-52e0-4973-ab92-e8050e1262a3,NGHĨA BÙI,"X,dlel",4,1.53.1.3
876423c7-b7fc-4374-9c26-b2886eaf146a,Wend_,Nhân phẩm cl,1,1.53.1.3
f5573a91-ed6d-43a9-bfa1-d783da51441c,Quyết Trần,ok,5,
002a0aef-1454-41d1-b480-7eb5c89c4792,minamoto aibietgidau,very very very bad,5,1.50.1.6
bc6f12fa-6161-4edd-9392-8b2d9cec323f,Kc To,Như cak,1,
702cd9a7-e666-4a0e-aaf8-3f205626bfb0,Hai Bang Duc Hai,Eo sửa đuoc lỗi cho lũ Ngưu vào tem,1,1.53.1.3
676116f3-de20-4f0d-997a-c482f7026eb2,Yen Nguyen thi,Ccccccccccc Illllllllllll,1,1.53.1.3
2b258ab8-46b5-4c66-8d6c-d7590e44f1ad,Xuân Nguyễn,That good,5,
f576cf54-4791-4290-8583-33430a8bb24d,Quốc Võ,Game rác,1,1.48.1.2
bc62f8ce-4733-4a90-a4cd-3e83cf614a73,Ðù As,game cak k cho chs trên giả lập,1,
2b4c5841-9982-4209-a01b-72d77856ff01,M Đcm,vipp,5,1.52.1.5
84a44b03-48da-4381-bacc-2811fec1218c,minh toàn Luyện viết,The cho developer nao tap ra cai he thong ghep tran vay cho rank 11sao?????? Phe vat vc,1,1.53.1.3
67cad648-fdf6-4d2b-935a-888fd8dcab74,Phuong Vu,I really like the game so I give it the highest rating. Rất thích game nên đánh giá cao nhất nhé.,1,1.53.1.3
6aed4876-ff6f-4204-a094-db74adcf23ee,Binh Phạm,Rac vl,1,1.45.1.7
8ac96b58-3ae0-4507-bb70-ffab220a8e11,Than Nguyen Nham,"Tướng paint nên bỏ luôn, hoặc giảm sức mạnh đi, quá phí lý. Ad support đầy đủ, phóng từ xa xốc đam chết luôn. Mặc luôn giáp phép không có gì thay đổi. Như Batman thì còn có dấu hiệu, còn phải tiếp cận gần, còn có thể phát hiện bằng phụ trợ. Còn tên này thì vừa xa vừa nhanh vừa xốc. QUÁ PHI LÝ.",1,1.53.1.3
