reviewId,userName,content,score,appVersion
4782573f-6ee0-41a1-bf46-1c386383078c,Blue Face,Clear video call,5,
830ba886-d359-4fa3-82db-6273ba76347a,Nadeem Khan,Good 😊🥰,5,
4e6cdab7-0864-4c2f-823f-724a0239854a,MINAKSHI BHARSAKALE,I like to watch Harry Potter by help of this app,5,
2983c9e2-ca14-4f77-903b-8172a4e98b55,saman safarpor,Mice platforms,5,10.9.1
23e33fc3-2ef8-450b-8323-5add5d092484,Shubam Dhakad,Y Ed c nhi dr5i nd d5f 44 gdr ok se fr 6,5,
40cceae4-4ed9-476d-b061-00c336490022,Wasiu aminu,Thank you,5,10.9.2
834ab747-f3be-47d6-9eac-f3c67adf7f95,John Vo,🌟🌟🌟🌟🌟,5,
1eb5cbce-a5bb-473b-a360-d2bf6e6f39a6,Md arman Ansari,Good,5,10.9.2
2e4ccc51-059b-418a-882f-b699c4a22997,Siraj Sangar,Good,5,
eb3c4265-cd75-4518-bfac-0927a1882ef0,Sajib Sheikh,Varivkashon coad please halp,1,10.9.2
67b270a7-e2cd-49cb-b9b4-a384a19649e9,G Hasan,Not working properly here in Pakistan,1,10.9.2
d8785d2c-7fef-41f7-8d8d-4248e757a365,Creative junior,Good app,5,10.9.2
effc410e-f4cf-47a4-9b0b-c432638f42a2,Arindam Nayek,Good 👍,5,10.9.2
6552e38c-6a82-40ce-91ed-d30830160ec4,Mohit Sindhav,I bought wifi because increase of speed but now the application was telling buy premium than increase of data speed. I have 500gb speed in my wifi but for telegram I have to buy premium and pay more for only data speed no no no. Thats why I am giving only 1 rating,1,
cc230aee-dde3-4360-b292-fd6fdee80bd4,Kaviya Siva Kumar,Over fix,5,10.9.2
a52534fd-70bf-475c-9cf2-3306bccd6def,Anandhan Anish,"This app is a good one but there is a problem . I have downloaded many movies and anime ,but this problem was not at first. It have started recently almost 2 months. The problem is my downloaded videos and movies have been deleted without my permission. Only links are there without been deleted. Please fix this problem.",4,
064f37d0-c61b-4798-a752-c1039f21fdaa,Tipu Khan,Good,5,10.9.2
88edfa6e-9501-45e1-8edd-ff62cfdbecd0,Pallavi Kumari,❤️,5,
35f2bfe7-df30-4c6a-8b74-ded0211b76fd,Sahjan Khan,Cool apk thanks,5,
ea920229-6b98-4096-be68-83c68a295f26,Jainoor Angeles,Nice,5,
74513fa5-245b-4cd7-8bd8-d3ece1ad4b51,Khan Rejuan,Good,5,10.9.2
